Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Production_log,Yield_log,Area_log,Fertilizer_log,Pesticide_log
Moong(Green Gram),2017,Rabi       ,Telangana,6880.0,5723,815.7,1083187.2,2614.4,0.835416667,8.652423140676342,0.6072715222158547,8.83651926920248,13.895419287432363,7.869172328472402
Onion,2017,Kharif     ,Telangana,4319.0,79105,815.7,679983.36,1641.22,18.15833333,11.278544004229214,2.952737781807147,8.371010681238156,13.429825076887786,7.4038042639850845
Onion,2017,Rabi       ,Telangana,9378.0,341048,815.7,1476472.32,3563.64,34.61428571,12.739781440957177,3.5727468413538617,9.146228426508939,14.205166910243287,8.178818345982213
Potato,2017,Kharif     ,Telangana,19.0,163,815.7,2991.36,7.22,7.94,5.099866427824199,2.190535589185423,2.995732273553991,8.003817652712009,2.1065702090680882
Potato,2017,Rabi       ,Telangana,2160.0,25925,815.7,340070.4,820.8,11.048,10.163001605159987,2.488898671057538,7.6783263565068856,12.736910874545432,6.71149705644931
Ragi,2017,Kharif     ,Telangana,1181.0,1355,815.7,185936.64,448.78,1.18,7.212294468500341,0.7793248768009976,7.074963197966044,12.133166627662979,6.10875857433034
Ragi,2017,Rabi       ,Telangana,274.0,300,815.7,43138.56,104.12,1.185,5.707110264748875,0.7816158285475535,5.616771097666572,10.672195720540183,4.655102554736301
Rice,2017,Kharif     ,Telangana,1046987.0,2946004,815.7,164837633.3,397855.06,2.672333333,14.895960573219837,1.3008272455990495,13.861428028468941,18.92047151283955,12.893845560560985
Rice,2017,Rabi       ,Telangana,915389.0,3317425,815.7,144118844.2,347847.82,3.532666667,15.01469973898644,1.5113104345096984,13.727105482955862,18.786148831044926,12.759523239079252
Safflower,2017,Rabi       ,Telangana,3862.0,2189,815.7,608033.28,1467.56,0.60625,7.691656822810547,0.47390226966139287,8.259199362666282,13.31798654093787,7.292037607822395
Sesamum,2017,Kharif     ,Telangana,1072.0,252,815.7,168775.68,407.36,0.217857143,5.53338948872752,0.19709287423156924,6.9782137426306985,12.036331699941407,6.012149138300814
Sesamum,2017,Rabi       ,Telangana,15236.0,8672,815.7,2398755.84,5789.68,0.576086957,9.067970030684457,0.4549451656749824,9.631481959469355,14.69046117778513,8.664005007539789
Small millets,2017,Kharif     ,Telangana,288.0,382,815.7,45342.72,109.44,1.33,5.948034989180646,0.8458682675776092,5.666426688112432,10.722026967453699,4.704472387061954
Soyabean,2017,Kharif     ,Telangana,152289.0,247298,815.7,23976380.16,57869.82,1.584090909,12.418353409829678,0.9493737668030489,11.933541876845737,16.992579785416503,10.965968564158182
Sugarcane,2017,Kharif     ,Telangana,35788.0,2663092,815.7,5634462.72,13599.44,77.33636364,14.794998787205426,4.3610119094937705,10.485395862604143,15.544412531450625,9.517857424141974
Sunflower,2017,Kharif     ,Telangana,411.0,871,815.7,64707.84,156.18,1.98,6.77078942390898,1.091923300517313,6.021023349349527,11.077653101758663,5.057391645438029
Sunflower,2017,Rabi       ,Telangana,3242.0,6924,815.7,510420.48,1231.96,2.028888889,8.842893331055539,1.108195848968851,8.084254106307318,13.142992094766681,7.117173061437793
Sweet potato,2017,Rabi       ,Telangana,199.0,1542,815.7,31330.56,75.62,7.776666667,7.341483852363161,2.172096684878088,5.298317366548036,10.35238117523775,4.338858139272503
Tobacco,2017,Kharif     ,Telangana,651.0,1871,815.7,102493.44,247.38,3.32,7.534762657037537,1.463255402256019,6.480044561926653,11.537563832186907,5.514959831519887
Tobacco,2017,Rabi       ,Telangana,3460.0,10646,815.7,544742.4,1314.8,3.88,9.273033441314606,1.5851452198650557,8.149312843635345,13.208070137084091,7.182200124651898
Turmeric,2017,Kharif     ,Telangana,50154.0,294561,815.7,7896245.76,19058.52,5.892380952,12.593244786232013,1.930416591659287,10.822873489317585,15.881898110873609,9.85532199326044
Urad,2017,Kharif     ,Telangana,32181.0,25976,815.7,5066576.64,12228.78,0.813333333,10.16496681011591,0.5951667720159179,10.379162569019096,15.438176125941391,9.411629239966683
Urad,2017,Rabi       ,Telangana,6298.0,5537,815.7,991557.12,2393.24,0.899130435,8.619388703730907,0.6413961156219687,8.74814616962193,13.807032843479174,7.780821131719726
Wheat,2017,Kharif     ,Telangana,2.0,2,815.7,314.88,0.76,1.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,5.755362394629381,0.5653138090500605
Wheat,2017,Rabi       ,Telangana,4156.0,5771,815.7,654320.64,1579.28,1.429,8.660773919893762,0.8874796500200355,8.332548939252638,13.391354313824593,7.3653573255101294
Arhar/Tur,2017,Kharif     ,Tripura,5590.0,4128,3326.8,880089.6,2124.2,0.73625,8.32579052588609,0.5517276150864164,8.628913441026645,13.687780135700388,7.661621194576788
Cotton(lint),2017,Kharif     ,Tripura,805.0,1160,3326.8,126739.2,305.9,1.405,7.057036981697891,0.8775499035577244,6.692083742506628,11.749894600910032,5.72652196162569
Cowpea(Lobia),2017,Kharif     ,Tripura,4419.0,3188,3326.8,695727.36,1679.22,0.72375,8.067462667010057,0.5445021501253746,8.393894975071744,13.452714575778302,7.426680016204743
Gram,2017,Rabi       ,Tripura,235.0,186,3326.8,36998.4,89.3,0.8025,5.231108616854587,0.589174590176967,5.4638318050256105,10.518656975278661,4.5031374604229395
Groundnut,2017,Kharif     ,Tripura,1121.0,1343,3326.8,176490.24,425.98,1.165,7.203405521083095,0.7724203614544531,7.022868086082641,12.081026522395748,6.056737173724178
Groundnut,2017,Rabi       ,Tripura,1148.0,1413,3326.8,180741.12,436.24,1.21,7.254177846456518,0.7929925155296614,7.046647277848756,12.104826542943425,6.080482243425635
Jowar,2017,Kharif     ,Tripura,857.0,702,3326.8,134926.08,325.66,0.82125,6.555356891810665,0.5995230785272776,6.754604099487962,11.812489763339855,5.788919874624994
Jute,2017,Kharif     ,Tripura,551.0,4998,3326.8,86749.44,209.38,8.9675,8.51699317141357,2.299329800273373,6.313548046277095,11.370790769842353,5.348915419311128
Linseed,2017,Rabi       ,Tripura,120.0,84,3326.8,18892.8,45.6,0.7,4.442651256490317,0.5306282510621704,4.795790545596741,9.846589104902037,3.8416005411316
Maize,2017,Kharif     ,Tripura,13596.0,19137,3326.8,2140554.24,5166.48,1.4275,9.859431166339208,0.886861921183343,9.517604459155686,14.576575811288569,8.55014042120494
Maize,2017,Rabi       ,Tripura,2140.0,3336,3326.8,336921.6,813.2,1.55,8.112827478751374,0.9360933591703349,7.669028288589683,12.727608509364977,6.702206036068879
Masoor,2017,Rabi       ,Tripura,2892.0,2071,3326.8,455316.48,1098.96,0.70875,7.6362696033793735,0.5357621090560223,7.970049304976135,13.028750212854742,7.003029094488925
Mesta,2017,Kharif     ,Tripura,541.0,4963,3326.8,85175.04,205.58,8.95375,8.509967146324497,2.2979493645895177,6.295266001439646,11.352475452610186,5.330687746578487
Moong(Green Gram),2017,Kharif     ,Tripura,2473.0,1348,3326.8,389349.12,939.74,0.545,7.207118856207756,0.4350239103497088,7.813591552952433,12.872234269211068,6.846666799600414
Moong(Green Gram),2017,Rabi       ,Tripura,2320.0,1450,3326.8,365260.8,881.6,0.62375,7.280008252884188,0.48473828900267224,7.749753406274437,12.808369635730386,6.782872096835447
Other  Rabi pulses,2017,Rabi       ,Tripura,393.0,373,3326.8,61873.92,149.34,0.954285714,5.924255797414532,0.6700247629928922,5.976350909297934,11.032870206940864,5.012899395749323
Other Kharif pulses,2017,Kharif     ,Tripura,88.0,84,3326.8,13854.72,33.44,0.974,4.442651256490317,0.6800619410112898,4.48863636973214,9.536453422745842,3.53921867955953
Peas & beans (Pulses),2017,Rabi       ,Tripura,3474.0,3057,3326.8,546946.56,1320.12,0.8725,8.025516386489008,0.6272744364092375,8.153349757998892,13.21210820843551,7.186235140669118
Rapeseed &Mustard,2017,Rabi       ,Tripura,7795.0,6467,3326.8,1227244.8,2962.1,0.82625,8.774622220696997,0.6022646840827722,8.961366060627451,14.020283029628844,7.993991296582191
Rice,2017,Autumn     ,Tripura,37775.0,104258,3326.8,5947296.0,14354.5,2.68125,11.55463346687,1.3032523684177597,10.539429259325294,15.598447388588509,9.57188842301789
Rice,2017,Kharif     ,Tripura,15837.0,16787,3326.8,2493377.28,6018.06,1.02625,9.728419624453482,0.7061867940677489,9.670167394770358,14.729149087858039,8.70268637993138
Rice,2017,Summer     ,Tripura,72224.0,235115,3326.8,11370946.56,27445.12,3.1475,12.367834288358766,1.4225057430824626,11.187541525334437,16.246572200864627,10.219980089041838
Rice,2017,Winter     ,Tripura,148232.0,455932,3326.8,23337646.08,56328.16,3.045,13.030101147876717,1.397481550510455,11.906540639121156,16.965578369115416,10.938967619652596
Sesamum,2017,Kharif     ,Tripura,7035.0,4151,3326.8,1107590.4,2673.3,0.59625,8.331345424845724,0.467657128364612,8.85879510585745,13.917698305712866,7.891442942842344
Small millets,2017,Kharif     ,Tripura,493.0,386,3326.8,77617.92,187.34,0.78375,5.958424693029782,0.578717889808909,6.202535517187923,11.25956649088639,5.238248840081917
Soyabean,2017,Kharif     ,Tripura,238.0,166,3326.8,37470.72,90.44,0.67625,5.117993812416755,0.5165591556137512,5.476463551931511,10.531341794123582,4.515683019486556
Soyabean,2017,Rabi       ,Tripura,259.0,198,3326.8,40776.96,98.42,0.74625,5.293304824724492,0.5574706315890345,5.560681631015528,10.615897018355353,4.599353300666526
Sugarcane,2017,Whole Year ,Tripura,806.0,42489,3326.8,126896.64,306.28,53.38875,10.657024033108858,3.996157331004936,6.693323668269949,11.751136056208821,5.7277593840376495
Urad,2017,Kharif     ,Tripura,2868.0,1682,3326.8,451537.92,1089.84,0.58125,7.428333194190806,0.45821567349369335,7.9617188159813645,13.020416849674424,6.9947033206327935
Urad,2017,Rabi       ,Tripura,2482.0,1765,3326.8,390766.08,943.16,0.70125,7.476472381163905,0.5313632749835389,7.817222785508166,12.875866958140973,6.850295643308859
Wheat,2017,Rabi       ,Tripura,195.0,396,3326.8,30700.8,74.1,2.025,5.983936280687191,1.1069110914828049,5.278114659230517,10.332076563778328,4.318820558770089
Arhar/Tur,2017,Kharif     ,Uttar Pradesh,282271.0,331672,652.1,44440746.24,107262.98,1.084507042,12.711904822767691,0.7345323966011781,12.550626424058493,17.609667337175797,11.583048177945836
Bajra,2017,Kharif     ,Uttar Pradesh,925397.0,1795148,652.1,145694503.7,351650.86,1.634262295,14.40059858481606,0.9686031788492347,13.737979194225124,18.79702255391331,12.770396931072382
Banana,2017,Summer     ,Uttar Pradesh,69378.0,3172335,652.1,10922872.32,26363.64,45.97483871,14.969978782987047,3.849612111765162,11.147339507044254,16.206369618211966,10.179778997405199
Barley,2017,Rabi       ,Uttar Pradesh,143911.0,403155,652.1,22657347.84,54686.18,2.886486486,12.907078862800386,1.357505532517548,11.876957280642522,16.935994809367248,10.909384591654279
Coriander,2017,Rabi       ,Uttar Pradesh,6790.0,3541,652.1,1069017.6,2580.2,0.531230769,8.17244681834278,0.42607183621162675,8.823353485113792,13.882251589294542,7.856009686061685
Cotton(lint),2017,Kharif     ,Uttar Pradesh,4150.0,1534,652.1,653376.0,1577.0,0.355555556,7.336285660021297,0.30421137473086035,8.33110454805304,13.389909577039809,7.363913501405819
Dry chillies,2017,Kharif     ,Uttar Pradesh,13636.0,12578,652.1,2146851.84,5181.68,0.928194444,9.439784035838873,0.656584043800158,9.520541965857834,14.579513532359957,8.553077575978852
Garlic,2017,Rabi       ,Uttar Pradesh,35219.0,188609,652.1,5544879.36,13383.22,5.3396875,12.147436670045217,1.8468294770135116,10.469369382050196,15.528385602339066,9.501831680068923
Ginger,2017,Kharif     ,Uttar Pradesh,877.0,4167,652.1,138074.88,333.26,4.802,8.335191583433202,1.7582026856992121,6.777646593635117,11.835558668096898,5.811919133260779
Gram,2017,Rabi       ,Uttar Pradesh,500762.0,578550,652.1,78839969.28,190289.56,1.201449275,13.268281980762069,0.7891159048398859,13.123888214249495,18.182930663282715,12.156307446168384
Groundnut,2017,Kharif     ,Uttar Pradesh,87922.0,89075,652.1,13842439.68,33410.36,1.076440678,11.397245216905548,0.730655215416685,11.38421671042439,16.443249842316998,10.416651240897657
Guar seed,2017,Kharif     ,Uttar Pradesh,2077.0,1487,652.1,327002.88,789.26,0.723529412,7.305188215393037,0.5443741721033243,7.639161171659173,12.697727315252422,6.67236200523901
Jowar,2017,Kharif     ,Uttar Pradesh,169145.0,214815,652.1,26630188.8,64275.1,1.150535714,12.277537126738478,0.7657169804043821,12.03851752627923,17.097556085064753,11.070943145951086
Linseed,2017,Rabi       ,Uttar Pradesh,25695.0,15461,652.1,4045420.8,9764.1,0.669361702,9.64614067988042,0.5124413389948759,10.154090616746489,15.213096379923316,9.186570083913747
Maize,2017,Kharif     ,Uttar Pradesh,664457.0,1456460,652.1,104612110.1,252493.66,1.973013699,14.191520078504077,1.0895761518089102,13.406726949720284,18.46576988778738,12.439145378959067
Maize,2017,Rabi       ,Uttar Pradesh,13788.0,41388,652.1,2170782.72,5239.44,2.979298246,10.630770424025688,1.3811054836496275,9.531626451841742,14.590598821603924,8.5641607432555
Maize,2017,Summer     ,Uttar Pradesh,46098.0,101045,652.1,7257669.12,17517.24,2.1865,11.52333113768411,1.1589231357722118,10.738546536775496,15.797569415184908,9.770997902823273
Masoor,2017,Rabi       ,Uttar Pradesh,484391.0,498327,652.1,76262519.04,184068.58,0.970410959,13.119013773740406,0.6782421296235841,13.090649775248064,18.149692157218805,12.123069117283523
Moong(Green Gram),2017,Kharif     ,Uttar Pradesh,45050.0,17766,652.1,7092672.0,17119.0,0.400655738,9.785098083035907,0.3369405112492476,10.71555046034839,15.774572837331005,9.748002649695733
Moong(Green Gram),2017,Summer     ,Uttar Pradesh,42125.0,28284,652.1,6632160.0,16007.5,0.653220339,10.250086907777256,0.5027251063864393,10.648420406245304,15.707441251739034,9.680875110158595
Onion,2017,Rabi       ,Uttar Pradesh,13007.0,189992,652.1,2047822.08,4942.66,14.51013514,12.154742508358673,2.7414936902388187,9.473319831787592,14.532287874691239,8.505861226546209
Onion,2017,Summer     ,Uttar Pradesh,12557.0,180634,652.1,1976974.08,4771.66,14.14591549,12.10423369963814,2.717730890985057,9.438113191674054,14.497078497116306,8.47065908044391
Peas & beans (Pulses),2017,Rabi       ,Uttar Pradesh,294414.0,432518,652.1,46352540.16,111877.32,1.446575342,12.977381535024987,0.8946892271036381,12.592745615625851,17.651786673931745,11.625167131114488
Potato,2017,Rabi       ,Uttar Pradesh,572826.0,15008697,652.1,90185725.44,217673.88,23.98133333,16.52414045767544,3.2181288791737095,13.258339030389173,18.317381729052055,12.290757852416085
Rapeseed &Mustard,2017,Rabi       ,Uttar Pradesh,678853.0,944759,652.1,106878616.3,257964.14,1.2172,13.758686205966514,0.7962451385635126,13.428161361328959,18.487204330730304,12.460579738495658
Rice,2017,Kharif     ,Uttar Pradesh,5897871.0,15441958,652.1,928560810.2,2241190.98,2.541333333,16.552598972750882,1.2645033039718419,15.590102165849904,20.64914643063501,14.622518416226743
Rice,2017,Summer     ,Uttar Pradesh,25761.0,76645,652.1,4055811.84,9789.18,2.67,11.246952697680598,1.3001916620664788,10.156655816956032,15.215661679204269,9.189135121463808
Sannhamp,2017,Kharif     ,Uttar Pradesh,2116.0,408,652.1,333143.04,804.08,0.182413793,6.013715156042802,0.16755793640086586,7.6577552711348655,12.716330227991246,6.690941651362797
Sesamum,2017,Kharif     ,Uttar Pradesh,278080.0,82116,652.1,43780915.2,105670.4,0.250588235,11.315900338561034,0.22361402862240234,12.535667717140155,17.59470857720411,11.568089558140725
Small millets,2017,Kharif     ,Uttar Pradesh,9264.0,6021,652.1,1458524.16,3520.32,0.647037037,8.70317470904168,0.498977938495789,9.13399913871946,14.192936318741054,8.166591198297215
Small millets,2017,Summer     ,Uttar Pradesh,42.0,37,652.1,6612.48,15.96,0.94,3.6375861597263857,0.6626879730752367,3.7612001156935624,8.796865269344194,2.830857630363757
Soyabean,2017,Kharif     ,Uttar Pradesh,14268.0,11093,652.1,2246353.92,5421.84,0.762307692,9.31415970061518,0.5666241388292712,9.565844630930576,14.624819424948454,8.598374942441215
Sugarcane,2017,Kharif     ,Uttar Pradesh,2234282.0,177056410,652.1,351765358.1,849027.16,67.24106667,18.991978945976754,4.223046534216007,14.619430929191628,19.678474917824257,13.651847633176875
Sunflower,2017,Summer     ,Uttar Pradesh,2093.0,3018,652.1,329521.92,795.34,1.450952381,8.012680929706839,0.8964766759606689,7.646831391430482,12.705401190444821,6.680026230326299
Sweet potato,2017,Kharif     ,Uttar Pradesh,16318.0,182201,652.1,2569105.92,6200.84,11.14457143,12.112871240696157,2.4968822740587617,9.700085352130934,14.759068894533085,8.732601301197981
Tobacco,2017,Rabi       ,Uttar Pradesh,22183.0,103223,652.1,3492491.52,8429.54,4.592272727,11.544656663131683,1.7213857746649932,10.007126587295614,15.066126228378677,9.039616105883844
Tobacco,2017,Summer     ,Uttar Pradesh,929.0,2650,652.1,146261.76,353.02,2.893333333,7.8826922062890254,1.359265688646355,6.835184586147301,11.893160009151478,5.86935340871301
Turmeric,2017,Rabi       ,Uttar Pradesh,1201.0,1537,652.1,189085.44,456.38,1.248518519,7.338238150065589,0.8102715633521465,7.091742115095153,12.149959543984444,6.1255145552282375
Urad,2017,Kharif     ,Uttar Pradesh,565472.0,283320,652.1,89027911.68,214879.36,0.603013699,12.554335809439193,0.4718854194424287,13.245417828040376,18.304460504144156,12.277836687109346
Urad,2017,Summer     ,Uttar Pradesh,49460.0,31265,652.1,7786982.4,18794.8,0.670833333,10.35028652413727,0.5133225037650766,10.808939759229288,15.867964102798792,9.841388719604273
Wheat,2017,Rabi       ,Uttar Pradesh,9752941.0,35645666,652.1,1535503031.0,3706117.58,3.649866667,17.38913815466066,1.5368385454247238,16.093079541048333,21.15212387244431,15.125495682077565
Arhar/Tur,2017,Kharif     ,Uttarakhand,3459.0,3322,1475.8,544584.96,1314.42,0.818888889,8.108623268354595,0.5982258141079114,8.14902386805177,13.207781078500199,7.181911285252196
Barley,2017,Rabi       ,Uttarakhand,19216.0,25480,1475.8,3025367.04,7302.08,1.455384615,10.145688355383795,0.8982834149634297,9.863550582932428,14.92254330816206,8.89605145596241
Garlic,2017,Whole Year ,Uttarakhand,4205.0,29163,1475.8,662035.2,1597.9,5.819130435,10.28069035092632,1.9197319615268609,8.344267356262645,13.403075516203552,7.377071171791375
Gram,2017,Rabi       ,Uttarakhand,530.0,440,1475.8,83443.2,201.4,0.733333333,6.089044875446846,0.5500463367269643,6.274762021241939,11.331933423978331,5.310245937413311
Groundnut,2017,Kharif     ,Uttarakhand,805.0,1109,1475.8,126739.2,305.9,1.30875,7.01211529430638,0.8367062525313127,6.692083742506628,11.749894600910032,5.72652196162569
Horse-gram,2017,Kharif     ,Uttarakhand,12728.0,10555,1475.8,2003896.32,4836.64,0.923636364,9.264449697623215,0.654217334380764,9.451638133870434,14.510604502349256,8.484182277487742
Maize,2017,Kharif     ,Uttarakhand,20806.0,42563,1475.8,3275696.64,7906.28,1.868461538,10.658764104561621,1.0537758365682917,9.943044747534582,15.002041424213312,8.975539133104503
Maize,2017,Summer     ,Uttarakhand,66.0,96,1475.8,10391.04,25.08,1.415,4.574710978503383,0.881699287104536,4.204692619390966,9.248795407457731,3.261168737058452
Masoor,2017,Rabi       ,Uttarakhand,9500.0,6582,1475.8,1495680.0,3610.0,0.657692308,8.792245847467877,0.5054264592738349,9.15915233520675,14.218092179484564,8.191740021277457
Moong(Green Gram),2017,Kharif     ,Uttarakhand,15.0,8,1475.8,2361.6,5.7,0.533333333,2.1972245773362196,0.4274440146095483,2.772588722239781,7.767517986514419,1.9021075263969205
Moong(Green Gram),2017,Summer     ,Uttarakhand,6.0,4,1475.8,944.64,2.28,0.67,1.6094379124341003,0.5128236264286639,1.9459101490553132,6.851861946941597,1.1878434223960523
Moth,2017,Kharif     ,Uttarakhand,9.0,5,1475.8,1416.96,3.42,0.535,1.791759469228055,0.4285303810391605,2.302585092994046,7.2569744979494875,1.4861396960896067
Onion,2017,Whole Year ,Uttarakhand,3499.0,56138,1475.8,550882.56,1329.62,16.44,10.935586037145898,2.8587664184808337,8.160518247477505,13.219278740938922,7.193400278007992
Other  Rabi pulses,2017,Rabi       ,Uttarakhand,27.0,22,1475.8,4250.88,10.26,0.8975,3.1354942159291497,0.640537230287648,3.332204510175204,8.35511651705042,2.421256622711544
Other Cereals,2017,Kharif     ,Uttarakhand,581.0,315,1475.8,91472.64,220.78,0.571666667,5.755742213586912,0.4521366276294002,6.366470447731438,11.423806122326763,5.40168589952507
Other Cereals,2017,Rabi       ,Uttarakhand,786.0,591,1475.8,123747.84,298.68,0.81375,6.3835066348840055,0.5953965252162605,6.668228248417403,11.72600930664963,5.702715238695778
Other Kharif pulses,2017,Kharif     ,Uttarakhand,11774.0,12623,1475.8,1853698.56,4474.12,0.996363636,9.443355043085656,0.6913273436608101,9.373733918884618,14.43269396235404,8.406288445991882
Peas & beans (Pulses),2017,Rabi       ,Uttarakhand,4348.0,4095,1475.8,684549.12,1652.24,0.766923077,8.317766166719343,0.5692396592830051,8.37770121259764,13.436517142359527,7.410492277844508
Potato,2017,Kharif     ,Uttarakhand,7861.0,79562,1475.8,1237635.84,2987.18,11.02,11.28430443964765,2.4865719291070616,8.969796305981806,14.028714345089488,8.00241978540215
Potato,2017,Rabi       ,Uttarakhand,6141.0,80400,1475.8,966839.04,2333.58,12.16846154,11.294781892900653,2.5778246934419795,8.722905701000768,13.781788341931133,7.755587282403833
Ragi,2017,Kharif     ,Uttarakhand,101504.0,138836,1475.8,15980789.76,38571.52,1.492727273,11.841055862136397,0.9133774014452071,11.527863337334436,16.586897981433538,10.560295384821162
Rapeseed &Mustard,2017,Rabi       ,Uttarakhand,13592.0,11126,1475.8,2139924.48,5164.96,0.75,9.3171298661577,0.5596157879354227,9.517310233335248,14.576281563961812,8.549846230691237
Rice,2017,Kharif     ,Uttarakhand,246539.0,620027,1475.8,38815100.16,93684.82,1.909230769,13.337519917291857,1.0678887056894517,12.41527953110551,17.474319934027463,11.447702122729538
Rice,2017,Summer     ,Uttarakhand,13953.0,44845,1475.8,2196760.32,5302.14,3.223333333,10.710989677333476,1.4406247055860113,9.543521484499182,14.602494706411843,8.57605437693951
Sesamum,2017,Kharif     ,Uttarakhand,1888.0,563,1475.8,297246.72,717.44,0.236666667,6.335054251498059,0.21241958822077586,7.543802867501509,12.602321144212425,6.577082194725261
Small millets,2017,Kharif     ,Uttarakhand,53160.0,70393,1475.8,8369510.4,20200.8,1.318181818,11.161863311241357,0.8407831792875785,10.881080323786447,15.94010606561242,9.913526988330224
Soyabean,2017,Kharif     ,Uttarakhand,10537.0,12759,1475.8,1658945.28,4004.06,0.925833333,9.454070556898781,0.6553587743252038,9.262743050769231,14.321693187695926,8.295313840663649
Sugarcane,2017,Whole Year ,Uttarakhand,91618.0,6385778,1475.8,14424337.92,34814.84,68.9,15.66958404470532,4.247065649239764,11.42539395273371,16.48442754053877,10.457827734616819
Tobacco,2017,Whole Year ,Uttarakhand,5.0,10,1475.8,787.2,1.9,2.0,2.3978952727983707,1.0986122886681098,1.791759469228055,6.6697518647609035,1.0647107369924282
Turmeric,2017,Whole Year ,Uttarakhand,800.0,1804,1475.8,125952.0,304.0,2.174545455,7.498315870766981,1.1551644583162153,6.68586094706836,11.743664100472873,5.720311776607412
Urad,2017,Kharif     ,Uttarakhand,12884.0,9838,1475.8,2028456.96,4895.92,0.919230769,9.194109358865765,0.6519244646157505,9.463819123086465,14.522786436740477,8.496361715036304
Urad,2017,Summer     ,Uttarakhand,97.0,66,1475.8,15271.68,36.86,0.696666667,4.204692619390966,0.5286655420907853,4.584967478670572,9.63382089034414,3.633895145781177
Wheat,2017,Rabi       ,Uttarakhand,330401.0,929884,1475.8,52018333.44,125552.38,2.100769231,13.742816201569438,1.131650219741961,12.708065373879403,17.767106799786696,11.740486285768554
other oilseeds,2017,Kharif     ,Uttarakhand,34.0,24,1475.8,5352.96,12.92,0.72,3.2188758248682006,0.5423242908253617,3.5553480614894135,8.585591753002706,2.6333266549062735
other oilseeds,2017,Rabi       ,Uttarakhand,333.0,168,1475.8,52427.52,126.54,0.71,5.1298987149230735,0.5364933705145685,5.811140992976701,10.867205997054482,4.848430040887125
Arhar/Tur,2017,Rabi       ,West Bengal,3843.0,5794,1830.0,605041.92,1460.34,1.64,8.664750755773852,0.9707789171582248,8.254268770090183,13.313054676645464,7.287109101993131
Bajra,2017,Kharif     ,West Bengal,30.0,12,1830.0,4723.2,11.4,0.4,2.5649493574615367,0.33647223662121295,3.4339872044851463,8.460453513423607,2.517696472610991
Barley,2017,Rabi       ,West Bengal,428.0,607,1830.0,67384.32,162.64,1.38,6.410174881966167,0.8671004876833833,6.061456918928017,11.118182469023326,5.097668893061198
Coconut ,2017,Whole Year ,West Bengal,30250.0,378500000,1830.0,4762560.0,11495.0,12091.08136,19.751726633483784,9.400306084292195,10.31728452076383,15.376296106734017,9.34975442775886
Cotton(lint),2017,Kharif     ,West Bengal,176.0,866,1830.0,27709.44,66.88,4.92,6.7650389767805414,1.7783364488959144,5.176149732573829,10.229564516475094,4.217741440366026
Gram,2017,Rabi       ,West Bengal,29603.0,42405,1830.0,4660696.32,11249.14,1.339473684,10.655045140642496,0.8499259827034844,10.295664766317357,15.354675634391937,9.32813585199958
Groundnut,2017,Autumn     ,West Bengal,1798.0,2334,1830.0,283077.12,683.24,1.51,7.755767170102998,0.9202827531436926,7.4949862339505335,12.553478180935507,6.528308733272526
Groundnut,2017,Rabi       ,West Bengal,10955.0,22997,1830.0,1724755.2,4162.9,1.914,10.04316253460861,1.069526707773013,9.301642530382969,14.360596265125768,8.33420741407665
Groundnut,2017,Summer     ,West Bengal,55098.0,162387,1830.0,8674629.12,20937.24,2.605294118,11.997743812353978,1.2824033535393196,10.916886846155988,15.975913245424218,9.949332431226445
Horse-gram,2017,Rabi       ,West Bengal,1319.0,752,1830.0,207663.36,501.22,0.595454545,6.6240652277998935,0.46715867682860396,7.1853870155804165,12.24367840149565,6.219038270701507
Jowar,2017,Autumn     ,West Bengal,6.0,3,1830.0,944.64,2.28,0.5,1.3862943611198906,0.4054651081081644,1.9459101490553132,6.851861946941597,1.1878434223960523
Jute,2017,Kharif     ,West Bengal,515082.0,7511650,1830.0,81094510.08,195731.16,14.87722222,15.831965839792048,2.7648855173443434,13.152083331708726,18.211125835907392,12.184502473045956
Khesari,2017,Rabi       ,West Bengal,85634.0,83186,1830.0,13482216.96,32540.92,0.998571429,11.328846364600997,0.6924326398365153,11.357849357066469,16.41688218700568,10.390284383334741
Linseed,2017,Rabi       ,West Bengal,4905.0,1018,1830.0,772243.2,1863.9,0.216470588,6.926577033222725,0.1959537053905887,8.498214224818435,13.557056100231419,7.5309627113374
Maize,2017,Autumn     ,West Bengal,56185.0,151542,1830.0,8845766.4,21350.3,2.583157895,11.928624692042744,1.2762445051721212,10.936422894528368,15.99544964269437,9.968867906732797
Maize,2017,Rabi       ,West Bengal,117678.0,903874,1830.0,18527224.32,44717.64,4.360666667,13.714446355477254,1.679088345520029,11.675715857618547,16.734751847168134,10.708145695917526
Maize,2017,Summer     ,West Bengal,71365.0,368001,1830.0,11235705.6,27118.7,3.45952381,12.81584365191891,1.4950419912734552,11.175576844436794,16.234607354369786,10.208015680046245
Masoor,2017,Rabi       ,West Bengal,155818.0,148368,1830.0,24531985.92,59210.84,0.822857143,11.907457693015136,0.6004051289397004,11.956450356202852,17.01548841254672,10.988876800874763
Mesta,2017,Kharif     ,West Bengal,10360.0,109043,1830.0,1631078.4,3936.8,9.853636364,11.599506749483348,2.38450017259243,9.245804036251752,14.304752562208543,8.278377470707731
